Marka,Model,KM,Yakit,Yil,Fiyat
fiat,egea,24749,dizel,2017,800000
fiat,egea,420,dizel,2017,750000
peugeot,308,290,dizel,2017,1150000
peugeot,208,480,dizel,2017,950900
hyundai,i10,902,dizel,2017,750000
renault,clio,182872,dizel,2017,600000
fiat,500 l,112175,dizel,2017,715000
ford,ecosport,27618,dizel,2017,1000000
renault,clio,410,dizel,2017,790000
citroen,c4,1775,dizel,2017,565000
audi,a1,148267,dizel,2017,780000
fiat,egea,18704,dizel,2017,860000
opel,astra,104418,dizel,2017,850000
fiat,doblo,91717,dizel,2017,560000
fiat,fiorino,2070,dizel,2017,390000
peugeot,partner,198663,dizel,2017,450000
dacia,sandero,2000,dizel,2017,500000
fiat,egea,80628,dizel,2017,725000
fiat,egea,236065,dizel,2017,675000
fiat,egea,1957,dizel,2017,700000
opel,corsa,118386,dizel,2017,525000
citroen,c3,159147,dizel,2017,465000
honda,civic,141145,dizel,2017,750000
volkswagen,polo,114871,dizel,2017,700000
ford,fiesta,1400,dizel,2017,650000
fiat,linea,208368,dizel,2017,525000
fiat,linea,8126,dizel,2017,670000
fiat,linea,1560,dizel,2017,600000
bmw,3 serisi,13138,dizel,2017,1550000
fiat,palio,20108,dizel,2017,555000
fiat,fiorino,11014,dizel,2017,660000
fiat,şahin,82952,dizel,2017,185000
fiat,egea,31132,dizel,2017,870000
renault,clio,930,dizel,2017,750000
renault,clio,86773,dizel,2017,770000
fiat,linea,166391,dizel,2017,455000
fiat,fiorino,1548,dizel,2017,390000
fiat,fiorino,135571,dizel,2017,410000
fiat,fiorino,145306,dizel,2017,400000
fiat,fiorino,172199,dizel,2017,410000
renault,clio,153778,dizel,2017,600000
volkswagen,polo,23421,dizel,2017,526000
opel,insignia,187719,dizel,2017,720000
peugeot,207,1900,dizel,2017,550000
peugeot,206+,1310,dizel,2017,398000
hyundai,i20,1480,dizel,2017,550000
volkswagen,polo,3678,dizel,2017,525900
renault,megane,1905,dizel,2017,450000
hyundai,getz,115851,dizel,2017,450000
fiat,fiorino,129191,dizel,2017,580000
fiat,linea,106684,dizel,2017,550000
fiat,linea,103274,dizel,2017,590000
renault,clio,167743,dizel,2017,720000
renault,clio,205269,dizel,2017,600000
fiat,egea,180,dizel,2017,800000
hyundai,i20,150218,dizel,2017,659000
fiat,fiorino,355,dizel,2017,680000
mercedes,c,2550,dizel,2017,900000
jeep,compass,30358,dizel,2017,1750000
jeep,renegade,21927,dizel,2017,1250000
fiat,egea,704,dizel,2017,700000
fiat,egea,390,dizel,2017,660000
ford,fiesta,252342,dizel,2017,380000
renault,megane,183007,dizel,2017,850000
fiat,fiorino,585,dizel,2017,500000
renault,clio,899,dizel,2017,750000
fiat,linea,16941,dizel,2017,420000
fiat,doblo,154462,dizel,2017,400000
fiat,marea,183828,dizel,2017,300000
renault,symbol,174378,dizel,2017,460000
renault,symbol,100842,dizel,2017,400000
dacia,duster,79422,dizel,2017,750000
fiat,albea,232027,dizel,2017,250000
renault,clio,169545,dizel,2017,525000
renault,symbol,158775,dizel,2017,390000
dacia,dokker,1295,dizel,2017,580000
fiat,egea,9001,dizel,2017,625000
fiat,egea,175978,dizel,2017,595000
fiat,egea,144155,dizel,2017,570000
fiat,egea,155142,dizel,2017,570000
fiat,egea,28983,dizel,2017,700000
renault,trafic,148956,dizel,2017,850000
kia,rio,18295,dizel,2017,500000
hyundai,getz,132479,dizel,2017,400000
opel,astra,211346,dizel,2017,450000
opel,astra,175182,dizel,2017,740000
fiat,albea,172199,dizel,2017,500000
fiat,albea,220378,dizel,2017,420000
fiat,doblo,310371,dizel,2017,500000
peugeot,partner,57983,dizel,2017,530000
fiat,linea,147711,dizel,2017,670000
renault,fluence,139565,dizel,2017,650000
renault,symbol,115893,dizel,2017,570000
hyundai,accent,182283,dizel,2017,380000
fiat,linea,200344,dizel,2017,400000
fiat,linea,139853,dizel,2017,405000
hyundai,i20,138507,dizel,2017,450000
hyundai,i20,208721,dizel,2017,425000
chevrolet,cruze,56225,dizel,2017,649900
opel,astra,1582,dizel,2017,650000
fiat,egea,155269,dizel,2017,760000
fiat,fiorino,107308,dizel,2017,480000
citroen,c-elysee,202816,dizel,2017,650000
opel,corsa,211621,dizel,2017,420000
fiat,egea,31823,dizel,2017,730000
fiat,egea,1132,dizel,2017,725000
fiat,egea,91061,dizel,2017,625000
renault,clio,52064,dizel,2017,750000
renault,clio,10358,dizel,2017,690000
volkswagen,tiguan,29195,dizel,2017,1650000
citroen,c5 aircross,48342,dizel,2017,1450000
chery,alia,23249,dizel,2017,300000
mercedes,c,264971,dizel,2017,900000
fiat,doblo,8525,dizel,2017,820000
fiat,egea,21643,dizel,2017,800000
renault,taliant,40711,dizel,2017,815900
ford,kuga,11496,dizel,2017,1450000
audi,a4,1267,dizel,2017,1685000
jeep,compass,29082,dizel,2017,1550000
citroen,c3,40888,dizel,2017,685000
seat,ibiza,98355,dizel,2017,574900
fiat,egea,32565,dizel,2017,800000
fiat,egea,320,dizel,2017,736000
opel,astra,68492,dizel,2017,865900
volkswagen,polo,165302,dizel,2017,532000
ford,fiesta,131606,dizel,2017,715000
fiat,fiorino,75477,dizel,2017,650000
renault,clio,137385,dizel,2017,525000
fiat,linea,106643,dizel,2017,450000
ford,focus,138444,dizel,2017,760000
volkswagen,golf,122129,dizel,2017,590000
fiat,fiorino,1310,dizel,2017,367000
jeep,compass,370,dizel,2017,1660000
kia,stonic,20122,dizel,2017,885000
audi,a5,177632,dizel,2017,1400000
volkswagen,golf,109868,dizel,2017,950000
jeep,compass,13152,dizel,2017,1350000
hyundai,tucson,78121,dizel,2017,1200000
fiat,doblo,976,dizel,2017,750000
mercedes,c,55006,dizel,2017,1925000
jeep,renegade,81379,dizel,2017,1325000
jeep,compass,9254,dizel,2017,1625000
fiat,egea,86809,dizel,2017,620000
fiat,fiorino,102351,dizel,2017,520000
fiat,fiorino,19144,dizel,2017,415000
fiat,egea,115,dizel,2017,740000
nissan,qashqai,43594,dizel,2017,1190000
honda,civic,6762,dizel,2017,1320000
fiat,egea,152017,dizel,2017,590000
fiat,linea,113429,dizel,2017,535000
hyundai,i20,202985,dizel,2017,520000
fiat,fiorino,208103,dizel,2017,470000
opel,corsa,194113,dizel,2017,480000
renault,symbol,151455,dizel,2017,490000
renault,symbol,22821,dizel,2017,325000
ford,fiesta,49245,dizel,2017,580000
dacia,sandero,660,dizel,2017,600000
fiat,egea,2229,dizel,2017,770000
fiat,egea,1160,dizel,2017,645000
volkswagen,caddy,212965,dizel,2017,600000
hyundai,accent,164279,dizel,2017,390000
hyundai,i20,119872,dizel,2017,570000
hyundai,accent,189544,dizel,2017,567000
fiat,fiorino,24469,dizel,2017,500000
fiat,fiorino,28,dizel,2017,520000
fiat,egea,1290,dizel,2017,650000
citroen,c-elysee,9901,dizel,2017,580000
renault,clio,127547,dizel,2017,620000
fiat,doblo,78869,dizel,2017,659000
volkswagen,polo,1980,dizel,2017,540000
suzuki,vitara,570,dizel,2017,1080000
fiat,fiorino,14549,dizel,2017,615000
volkswagen,t-roc,31957,dizel,2017,1300000
ford,tourneo courier,31698,dizel,2017,800000
mercedes,c,100537,dizel,2017,1600000
fiat,fiorino,124377,dizel,2017,420000
opel,astra,89003,dizel,2017,720000
volkswagen,tiguan,243964,dizel,2017,1000000
peugeot,308,29384,dizel,2017,1150000
fiat,doblo,95891,dizel,2017,685000
volkswagen,tiguan,570,dizel,2017,1359900
fiat,egea,91806,dizel,2017,770000
toyota,yaris,16413,dizel,2017,440000
ford,focus,223936,dizel,2017,470000
fiat,linea,1220,dizel,2017,486000
fiat,punto,140133,dizel,2017,600000
fiat,fiorino,170955,dizel,2017,430000
volkswagen,passat,78156,dizel,2017,1000000
fiat,doblo,7029,dizel,2017,730000
seat,cordoba,203817,dizel,2017,540000
fiat,linea,5000,dizel,2017,360000
skoda,fabia,1993,dizel,2017,320000
opel,corsa,21341,dizel,2017,425000
peugeot,bipper,26085,dizel,2017,435000
opel,astra,69812,dizel,2017,620000
ford,fiesta,104871,dizel,2017,290000
fiat,egea,54013,dizel,2017,685000
fiat,egea,23367,dizel,2017,540000
fiat,egea,240885,dizel,2017,610000
fiat,albea,26045,dizel,2017,260000
bmw,x1,30987,dizel,2017,1900000
peugeot,3008,19053,dizel,2017,1700000
fiat,ducato,201919,dizel,2017,380000
fiat,fiorino,1298,dizel,2017,365000
fiat,egea,142322,dizel,2017,620000
fiat,doblo,784,dizel,2017,460000
fiat,egea,18384,dizel,2017,650000
renault,symbol,44162,dizel,2017,480000
renault,clio,1815,dizel,2017,625000
fiat,fiorino,47197,dizel,2017,380000
peugeot,3008,173762,dizel,2017,712000
fiat,fiorino,83977,dizel,2017,600000
fiat,doblo,234105,dizel,2017,500000
toyota,corolla,54672,dizel,2017,900000
renault,clio,1000,dizel,2017,645000
citroen,c-elysee,41836,dizel,2017,800000
fiat,egea,17608,dizel,2017,790000
fiat,fiorino,146079,dizel,2017,340000
fiat,egea,30708,dizel,2017,730000
fiat,egea,66757,dizel,2017,730000
hyundai,i20,90639,dizel,2017,800000
fiat,fiorino,141948,dizel,2017,425000
fiat,egea,49495,dizel,2017,670000
ford,kuga,120,dizel,2017,1400000
jeep,compass,13924,dizel,2017,1400000
opel,astra,290526,dizel,2017,560000
mitsubishi,space star,23711,dizel,2017,790000
fiat,egea,61169,dizel,2017,685000
fiat,fiorino,5638,dizel,2017,640000
fiat,doblo,164311,dizel,2017,680000
renault,clio,7816,dizel,2017,800000
renault,clio,147083,dizel,2017,580000
fiat,egea,123372,dizel,2017,780000
fiat,punto,229327,dizel,2017,600000
fiat,fiorino,13997,dizel,2017,750000
fiat,egea,14622,dizel,2017,780000
fiat,egea,72692,dizel,2017,800000
fiat,egea,13283,dizel,2017,750000
fiat,linea,103885,dizel,2017,610000
fiat,linea,213761,dizel,2017,340000
fiat,linea,75268,dizel,2017,700000
fiat,linea,156366,dizel,2017,560000
fiat,linea,245822,dizel,2017,450000
fiat,grande punto,224214,dizel,2017,450000
fiat,fiorino,226992,dizel,2017,355000
fiat,punto,123724,dizel,2017,500000
renault,symbol,24831,dizel,2017,540000
chevrolet,aveo,102353,dizel,2017,600000
chevrolet,aveo,164494,dizel,2017,540000
peugeot,301,255069,dizel,2017,550000
opel,astra,134579,dizel,2017,500000
ford,tourneo courier,117069,dizel,2017,700000
renault,fluence,164185,dizel,2017,640000
fiat,fiorino,313143,dizel,2017,455500
fiat,fiorino,172552,dizel,2017,412900
mitsubishi,colt,125408,dizel,2017,480000
opel,astra,109705,dizel,2017,800000
fiat,albea,375272,dizel,2017,400000
nissan,almera,175458,dizel,2017,475000
fiat,bravo,130402,dizel,2017,600000
chevrolet,cruze,131116,dizel,2017,485000
dacia,sandero,66592,dizel,2017,700000
kia,cerato,86695,dizel,2017,700000
opel,corsa,71157,dizel,2017,710000
fiat,egea,200018,dizel,2017,600000
fiat,egea,238814,dizel,2017,510000
honda,city,104908,dizel,2017,620000
fiat,tipo,99999,dizel,2017,50000
nissan,note,157126,dizel,2017,510000
fiat,linea,11268,dizel,2017,425000
fiat,egea,101371,dizel,2017,590000
fiat,egea,184683,dizel,2017,580000
fiat,egea,184135,dizel,2017,650000
fiat,egea,93622,dizel,2017,650000
fiat,egea,226647,dizel,2017,540000
skoda,octavia,166794,dizel,2017,800000
hyundai,i30,229629,dizel,2017,420000
chevrolet,aveo,53916,dizel,2017,575000
ford,transit courier,21233,dizel,2017,460000
fiat,palio,209794,dizel,2017,400000
peugeot,206,169679,dizel,2017,300000
ford,fiesta,79064,dizel,2017,520000
fiat,albea,7871,dizel,2017,600000
fiat,albea,288605,dizel,2017,265000
renault,symbol,393183,dizel,2017,290000
fiat,doblo,190085,dizel,2017,470000
volkswagen,passat,137531,dizel,2017,770000
fiat,punto,280964,dizel,2017,280000
renault,fluence,1702,dizel,2017,620000
ford,fiesta,140742,dizel,2017,485000
hyundai,i20,52575,dizel,2017,760000
hyundai,i20,162755,dizel,2017,550000
alfa romeo,giulietta,95548,dizel,2017,650000
fiat,linea,118749,dizel,2017,600000
fiat,linea,217972,dizel,2017,560000
renault,symbol,161913,dizel,2017,550000
renault,symbol,183773,dizel,2017,600000
renault,symbol,173835,dizel,2017,650000
renault,symbol,128277,dizel,2017,425000
fiat,linea,174017,dizel,2017,370000
fiat,egea,1864,dizel,2017,650000
fiat,egea,36921,dizel,2017,700000
fiat,fiorino,122767,dizel,2017,560000
renault,clio,63865,dizel,2017,600000
fiat,fiorino,163048,dizel,2017,610000
toyota,corolla,139824,dizel,2017,400000
hyundai,accent blue,127143,dizel,2017,560000
hyundai,accent blue,82284,dizel,2017,650000
fiat,fiorino,19064,dizel,2017,560000
fiat,doblo,218154,dizel,2017,480000
fiat,doblo,166871,dizel,2017,650000
fiat,egea,117269,dizel,2017,700000
fiat,egea,160564,dizel,2017,530000
fiat,doblo,101317,dizel,2017,700000
fiat,egea,40778,dizel,2017,600000
fiat,egea,32828,dizel,2017,820000
fiat,bravo,151489,dizel,2017,480000
volvo,v90,24367,dizel,2017,2800000
peugeot,3008,13312,dizel,2017,1650000
hyundai,tucson,91549,dizel,2017,1400000
fiat,egea,71235,dizel,2017,645000
toyota,corolla,116249,dizel,2017,800000
fiat,egea,34475,dizel,2017,720000
toyota,corolla,93101,dizel,2017,979900
ford,transit courier,8150,dizel,2017,550000
ford,tourneo courier,65785,dizel,2017,690000
jeep,compass,9656,dizel,2017,1550000
skoda,fabia,71685,dizel,2017,550000
volkswagen,tiguan,114152,dizel,2017,1500000
ford,focus,3513,dizel,2017,1100000
volkswagen,jetta,107745,dizel,2017,600000
fiat,egea,37736,dizel,2017,750000
fiat,egea,47252,dizel,2017,600000
fiat,fiorino,6609,dizel,2017,500000
opel,grandland x,28663,dizel,2017,1200000
audi,a5,230397,dizel,2017,670000
fiat,fiorino,52717,dizel,2017,700000
citroen,c3,37741,dizel,2017,750000
fiat,fiorino,17464,dizel,2017,600000
fiat,egea,735,dizel,2017,830000
citroen,c-elysee,1100,dizel,2017,544900
fiat,egea,39997,dizel,2017,630000
renault,symbol,140973,dizel,2017,600000
fiat,linea,192307,dizel,2017,550000
fiat,linea,184683,dizel,2017,600000
fiat,linea,196384,dizel,2017,560000
fiat,linea,175781,dizel,2017,560000
renault,clio,9427,dizel,2017,500000
fiat,grande punto,201385,dizel,2017,325000
renault,clio,222005,dizel,2017,600000
peugeot,208,128386,dizel,2017,760000
volvo,s40,264463,dizel,2017,510000
fiat,egea,148698,dizel,2017,670000
opel,corsa,239014,dizel,2017,550000
fiat,egea,76345,dizel,2017,600000
peugeot,301,18387,dizel,2017,559900
fiat,punto,166984,dizel,2017,450000
hyundai,i30,8762,dizel,2017,630000
peugeot,207,19345,dizel,2017,600000
fiat,egea,128638,dizel,2017,660000
fiat,fiorino,121246,dizel,2017,580000
fiat,panda,1317,dizel,2017,480000
renault,fluence,194465,dizel,2017,650000
renault,kangoo express,283671,dizel,2017,450000
hyundai,accent,177235,dizel,2017,600000
ford,tourneo courier,20836,dizel,2017,800000
fiat,egea,138737,dizel,2017,560000
kia,cerato,18464,dizel,2017,500000
fiat,fiorino,10011,dizel,2017,700000
fiat,egea,78245,dizel,2017,760000
opel,corsa,721,dizel,2017,620000
ford,fiesta,148576,dizel,2017,700000
fiat,linea,81784,dizel,2017,600000
fiat,doblo,109872,dizel,2017,700000
fiat,egea,55203,dizel,2017,710000
peugeot,208,1060,dizel,2017,565000
fiat,egea,137599,dizel,2017,690000
renault,kangoo,144642,dizel,2017,500000
ford,fiesta,202278,dizel,2017,370000
fiat,panda,6485,dizel,2017,530000
opel,astra,330389,dizel,2017,500000
jeep,renegade,14408,dizel,2017,1300000
ford,focus,2120,dizel,2017,600000
fiat,egea,163311,dizel,2017,550000
fiat,egea,72955,dizel,2017,700000
fiat,egea,16959,dizel,2017,690000
fiat,egea,109251,dizel,2017,670000
volkswagen,bora,155803,dizel,2017,500000
fiat,doblo,202141,dizel,2017,460000
hyundai,getz,13102,dizel,2017,600000
fiat,doblo,177352,dizel,2017,580000
citroen,c4,200827,dizel,2017,600000
opel,corsa,151452,dizel,2017,510000
fiat,egea,84415,dizel,2017,630000
ford,focus,161567,dizel,2017,830000
fiat,fiorino,41062,dizel,2017,520000
chevrolet,cruze,335515,dizel,2017,540000
fiat,doblo,198751,dizel,2017,580000
opel,vectra,268044,dizel,2017,490000
fiat,fiorino,615,dizel,2017,580000
volkswagen,golf,85549,dizel,2017,760000
volkswagen,polo,54113,dizel,2017,760000
honda,jazz,186377,dizel,2017,479900
fiat,linea,109645,dizel,2017,600000
ford,fiesta,156495,dizel,2017,550000
fiat,egea,123963,dizel,2017,700000
fiat,fiorino,37,dizel,2017,575000
fiat,linea,194828,dizel,2017,550000
peugeot,308,255146,dizel,2017,550000
volkswagen,passat,119097,dizel,2017,1290000
fiat,doblo,37408,dizel,2017,780000
peugeot,307,237572,dizel,2017,460000
chevrolet,aveo,155618,dizel,2017,420000
fiat,punto,117296,dizel,2017,560000
fiat,egea,13374,dizel,2017,680000
jeep,compass,41067,dizel,2017,1300000
renault,clio,43557,dizel,2017,670000
fiat,egea,33753,dizel,2017,725000
renault,megane,107026,dizel,2017,500000
kia,ceed,296565,dizel,2017,500000
renault,trafic,13689,dizel,2017,820000
mercedes,a,186892,dizel,2017,600000
kia,k2500,182276,dizel,2017,400000
citroen,c-elysee,209592,dizel,2017,560000
fiat,egea,26409,dizel,2017,820000
toyota,corolla,1429,dizel,2017,1200000
fiat,egea,37288,dizel,2017,660000
peugeot,bipper,1752,dizel,2017,300000
renault,clio,99246,dizel,2017,800000
fiat,egea,33434,dizel,2017,770000
fiat,fiorino,38762,dizel,2017,550000
renault,clio,13408,dizel,2017,660000
fiat,fiorino,193144,dizel,2017,490000
fiat,linea,261226,dizel,2017,500000
hyundai,i20,195712,dizel,2017,460000
volkswagen,polo,146485,dizel,2017,680000
renault,clio,136077,dizel,2017,550000
renault,clio,100908,dizel,2017,575000
renault,symbol,83123,dizel,2017,550000
volkswagen,polo,920,dizel,2017,540000
fiat,linea,64656,dizel,2017,630000
peugeot,301,71865,dizel,2017,620000
fiat,fiorino,162394,dizel,2017,560000
renault,symbol,102214,dizel,2017,590000
fiat,doblo,57568,dizel,2017,550000
toyota,corolla,286278,dizel,2017,510000
renault,kangoo,234387,dizel,2017,370000
hyundai,accent,115347,dizel,2017,550000
fiat,doblo,132634,dizel,2017,650000
ford,focus,136798,dizel,2017,530000
opel,corsa,115885,dizel,2017,550000
peugeot,307,241698,dizel,2017,480000
fiat,egea,30642,dizel,2017,680000
volkswagen,polo,121129,dizel,2017,600000
volkswagen,polo,111487,dizel,2017,590000
renault,fluence,152035,dizel,2017,680000
renault,megane,120912,dizel,2017,355000
seat,ibiza,7044,dizel,2017,530000
fiat,egea,91049,dizel,2017,560000
nissan,juke,81121,dizel,2017,595000
toyota,auris,1000,dizel,2017,589900
jeep,compass,350,dizel,2017,1584900
renault,megane,120158,dizel,2017,800000
citroen,c- elysee,173552,dizel,2017,425000
fiat,egea,136179,dizel,2017,650000
renault,clio,7527,dizel,2017,820000
dacia,sandero,164252,dizel,2017,655000
hyundai,getz,209047,dizel,2017,390000
peugeot,bipper,171563,dizel,2017,325000
fiat,fiorino,234621,dizel,2017,340000
toyota,corolla,3460,dizel,2017,280000
renault,clio,174607,dizel,2017,460000
fiat,fiorino,97899,dizel,2017,405000
chevrolet,aveo,89349,dizel,2017,260000
citroen,c- elysee,125204,dizel,2017,470000
dacia,sandero,114896,dizel,2017,525000
fiat,doblo,2350,dizel,2017,195000
fiat,egea,99317,dizel,2017,575000
seat,ibiza,52715,dizel,2017,680000
fiat,egea,79437,dizel,2017,610000
fiat,egea,30396,dizel,2017,640000
fiat,fiorino,6667,dizel,2017,575000
fiat,egea,1399,dizel,2017,780000
citroen,jumpy,35805,dizel,2017,990000
land rover,freelander,26373,dizel,2017,425000
peugeot,206,182058,dizel,2017,350000
fiat,palio,141165,dizel,2017,300000
ford,fiesta,177585,dizel,2017,395000
fiat,doblo,83293,dizel,2017,425000
fiat,albea,194554,dizel,2017,355900
jeep,renegade,230,dizel,2017,1344900
fiat,egea,115,dizel,2017,700000
fiat,doblo,29576,dizel,2017,375000
peugeot,301,186245,dizel,2017,400000
peugeot,301,1520,dizel,2017,475000
fiat,fiorino,2200,dizel,2017,295000
dacia,dokker,195039,dizel,2017,350000
peugeot,207,124832,dizel,2017,350000
dacia,logan,297416,dizel,2017,375000
fiat,egea,166684,dizel,2017,450000
renault,r19,37466,dizel,2017,230000
chevrolet,aveo,1925,dizel,2017,330000
renault,clio,245371,dizel,2017,410000
fiat,egea,65238,dizel,2017,490000
fiat,egea,45801,dizel,2017,465000
hyundai,tucson,60963,dizel,2017,1150000
fiat,doblo,274859,dizel,2017,265000
fiat,fiorino,119301,dizel,2017,300000
fiat,fiorino,1916,dizel,2017,550000
ford,tourneo connect,17425,dizel,2017,390000
volkswagen,cc,1300,dizel,2017,900900
fiat,doblo,525,dizel,2017,520000
peugeot,3008,2085,dizel,2017,1100900
citroen,c3,10303,dizel,2017,750000
renault,megane,187484,dizel,2017,310000
